Scheme Code,Scheme Name,Net Asset Value,Repurchase Price,Sale Price,Date
Open Ended Schemes ( Income ),,,,,
Escorts Mutual Fund,,,,,
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,144.854,143.4055,144.854,23-Mar-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,145.0091,143.559,145.0091,24-Mar-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,145.3029,143.8499,145.3029,27-Mar-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,146.1574,144.6958,146.1574,28-Mar-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,146.5223,145.0571,146.5223,29-Mar-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,146.9237,145.4545,146.9237,30-Mar-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,147.3312,145.8579,147.3312,31-Mar-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,149.7886,148.2907,149.7886,03-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,149.4176,147.9234,149.4176,05-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,149.3983,147.9043,149.3983,06-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,148.2438,146.7614,148.2438,07-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,148.8898,147.4009,148.8898,10-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,150.1867,148.6848,150.1867,11-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,149.7668,148.2691,149.7668,12-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,149.9585,148.4589,149.9585,13-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,151.1541,149.6426,151.1541,17-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,150.2399,148.7375,150.2399,18-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,150.9295,149.4202,150.9295,19-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,151.8938,150.3749,151.8938,20-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,151.5114,149.9963,151.5114,21-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,152.8892,151.3603,152.8892,24-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,153.1386,151.6072,153.1386,25-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,152.801,151.273,152.801,26-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,152.483,150.9582,152.483,27-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,152.8413,151.3129,152.8413,28-Apr-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,153.6533,152.1168,153.6533,02-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,152.7361,151.2087,152.7361,03-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,153.3182,151.785,153.3182,04-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,152.6991,151.1721,152.6991,05-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,153.1518,151.6203,153.1518,08-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,153.9479,152.4084,153.9479,09-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,154.4413,152.8969,154.4413,10-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,154.164,152.6224,154.164,11-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,153.3853,151.8514,153.3853,12-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,154.6173,153.0711,154.6173,15-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,154.5911,153.0452,154.5911,16-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,155.2462,153.6937,155.2462,17-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,152.5025,150.9775,152.5025,18-May-2017
120823,Escorts Growth Plan-GROWTH OPTION-Direct Plan,151.5713,150.0556,151.5713,19-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.5421,33.2067,33.5421,01-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.3116,32.9785,33.3116,02-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.407,33.0729,33.407,03-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.4925,33.1576,33.4925,06-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.5018,33.1668,33.5018,07-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.4917,33.1568,33.4917,08-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.375,33.0413,33.375,09-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.404,33.07,33.404,10-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.6678,33.3311,33.6678,14-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.6994,33.3624,33.6994,15-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.1816,33.8398,34.1816,16-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.0539,33.7134,34.0539,17-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.0907,33.7498,34.0907,20-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.9922,33.6523,33.9922,21-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.683,33.3462,33.683,22-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,33.964,33.6244,33.964,23-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.0348,33.6945,34.0348,24-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.2198,33.8776,34.2198,27-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.3298,33.9865,34.3298,28-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.3177,33.9745,34.3177,29-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.2936,33.9507,34.2936,30-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.4939,34.149,34.4939,31-Mar-2017
104515,Escorts High Yield Equity Plan - Bonus Option,34.8587,34.5101,34.8587,03-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.1333,34.782,35.1333,05-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.2223,34.8701,35.2223,06-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.1817,34.8299,35.1817,07-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.4529,35.0984,35.4529,10-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.6271,35.2708,35.6271,11-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.466,35.1113,35.466,12-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.3925,35.0386,35.3925,13-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.4181,35.0639,35.4181,17-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.1652,34.8135,35.1652,18-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.3993,35.0453,35.3993,19-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.6486,35.2921,35.6486,20-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.6698,35.3131,35.6698,21-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.8909,35.532,35.8909,24-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.1082,35.7471,36.1082,25-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.9881,35.6282,35.9881,26-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.9295,35.5702,35.9295,27-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.005,35.645,36.005,28-Apr-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.1891,35.8272,36.1891,02-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.18,35.8182,36.18,03-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.3475,35.984,36.3475,04-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.0173,35.6571,36.0173,05-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.1129,35.7518,36.1129,08-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.1913,35.8294,36.1913,09-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.3882,36.0243,36.3882,10-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.4123,36.0482,36.4123,11-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.1954,35.8334,36.1954,12-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.517,36.1518,36.517,15-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.6513,36.2848,36.6513,16-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,36.5279,36.1626,36.5279,17-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.9705,35.6108,35.9705,18-May-2017
104515,Escorts High Yield Equity Plan - Bonus Option,35.8657,35.507,35.8657,19-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.5421,33.2067,33.5421,01-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.3116,32.9785,33.3116,02-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.407,33.0729,33.407,03-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.4925,33.1576,33.4925,06-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.5018,33.1668,33.5018,07-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.4917,33.1568,33.4917,08-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.375,33.0413,33.375,09-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.404,33.07,33.404,10-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.6678,33.3311,33.6678,14-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.6994,33.3624,33.6994,15-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.1816,33.8398,34.1816,16-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.0539,33.7134,34.0539,17-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.0907,33.7498,34.0907,20-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.9922,33.6523,33.9922,21-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.683,33.3462,33.683,22-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,33.964,33.6244,33.964,23-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.0348,33.6945,34.0348,24-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.2198,33.8776,34.2198,27-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.3298,33.9865,34.3298,28-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.3177,33.9745,34.3177,29-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.2936,33.9507,34.2936,30-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.4939,34.149,34.4939,31-Mar-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,34.8587,34.5101,34.8587,03-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.1333,34.782,35.1333,05-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.2223,34.8701,35.2223,06-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.1817,34.8299,35.1817,07-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.4529,35.0984,35.4529,10-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.6271,35.2708,35.6271,11-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.466,35.1113,35.466,12-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.3925,35.0386,35.3925,13-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.4181,35.0639,35.4181,17-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.1652,34.8135,35.1652,18-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.3993,35.0453,35.3993,19-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.6486,35.2921,35.6486,20-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.6698,35.3131,35.6698,21-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.8909,35.532,35.8909,24-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.1082,35.7471,36.1082,25-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.9881,35.6282,35.9881,26-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.9295,35.5702,35.9295,27-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.005,35.645,36.005,28-Apr-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.1891,35.8272,36.1891,02-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.18,35.8182,36.18,03-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.3475,35.984,36.3475,04-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.0173,35.6571,36.0173,05-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.1129,35.7518,36.1129,08-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.1913,35.8294,36.1913,09-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.3882,36.0243,36.3882,10-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.4123,36.0482,36.4123,11-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.1954,35.8334,36.1954,12-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.517,36.1518,36.517,15-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.6513,36.2848,36.6513,16-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,36.5279,36.1626,36.5279,17-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.9705,35.6108,35.9705,18-May-2017
120824,Escorts High Yield Equity Plan - Bonus Option-Direct Plan,35.8657,35.507,35.8657,19-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.0613,22.8307,23.0613,01-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,22.9029,22.6739,22.9029,02-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,22.9685,22.7388,22.9685,03-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.0273,22.797,23.0273,06-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.0336,22.8033,23.0336,07-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.0267,22.7964,23.0267,08-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,22.9464,22.7169,22.9464,09-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,22.9664,22.7367,22.9664,10-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.1478,22.9163,23.1478,14-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.1695,22.9378,23.1695,15-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.501,23.266,23.501,16-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.4132,23.1791,23.4132,17-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.4385,23.2041,23.4385,20-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.3708,23.1371,23.3708,21-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.1582,22.9266,23.1582,22-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.3515,23.118,23.3515,23-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.4001,23.1661,23.4001,24-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.5273,23.292,23.5273,27-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.6029,23.3669,23.6029,28-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.5946,23.3587,23.5946,29-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.5781,23.3423,23.5781,30-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.2636,23.031,23.2636,31-Mar-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.5097,23.2746,23.5097,03-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.6949,23.458,23.6949,05-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.7549,23.5174,23.7549,06-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.7275,23.4902,23.7275,07-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.9104,23.6713,23.9104,10-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.0279,23.7876,24.0279,11-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.9192,23.68,23.9192,12-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.8697,23.631,23.8697,13-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.887,23.6481,23.887,17-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.7164,23.4792,23.7164,18-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,23.8742,23.6355,23.8742,19-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.0406,23.8002,24.0406,20-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.0549,23.8144,24.0549,21-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.204,23.962,24.204,24-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.3505,24.107,24.3505,25-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.2695,24.0268,24.2695,26-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.23,23.9877,24.23,27-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.2809,24.0381,24.2809,28-Apr-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.4051,24.161,24.4051,02-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.3989,24.1549,24.3989,03-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.5119,24.2668,24.5119,04-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.2892,24.0463,24.2892,05-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.3537,24.1102,24.3537,08-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.4066,24.1625,24.4066,09-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.5393,24.2939,24.5393,10-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.5556,24.31,24.5556,11-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.4093,24.1652,24.4093,12-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.6262,24.3799,24.6262,15-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.7167,24.4695,24.7167,16-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.6335,24.3872,24.6335,17-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.2576,24.015,24.2576,18-May-2017
104514,Escorts High Yield Equity Plan - Dividend Option,24.187,23.9451,24.187,19-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.4086,18.2245,18.4086,01-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.2821,18.0993,18.2821,02-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.3344,18.1511,18.3344,03-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.3814,18.1976,18.3814,06-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.3864,18.2025,18.3864,07-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.3809,18.1971,18.3809,08-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.3169,18.1337,18.3169,09-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.3328,18.1495,18.3328,10-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.4776,18.2928,18.4776,14-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.4949,18.31,18.4949,15-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.7596,18.572,18.7596,16-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.6895,18.5026,18.6895,17-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.7097,18.5226,18.7097,20-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.6556,18.469,18.6556,21-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.4859,18.301,18.4859,22-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.6402,18.4538,18.6402,23-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.679,18.4922,18.679,24-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.7806,18.5928,18.7806,27-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.8409,18.6525,18.8409,28-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.8343,18.646,18.8343,29-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.8211,18.6329,18.8211,30-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.481,18.2962,18.481,31-Mar-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.6764,18.4896,18.6764,03-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.8236,18.6354,18.8236,05-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.8712,18.6825,18.8712,06-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.8495,18.661,18.8495,07-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.9948,18.8049,18.9948,10-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.0881,18.8972,19.0881,11-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.0018,18.8118,19.0018,12-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.9624,18.7728,18.9624,13-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.9761,18.7863,18.9761,17-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.8406,18.6522,18.8406,18-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,18.966,18.7763,18.966,19-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.0993,18.9083,19.0993,20-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.1107,18.9196,19.1107,21-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.2291,19.0368,19.2291,24-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.3455,19.152,19.3455,25-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.2812,19.0884,19.2812,26-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.2498,19.0573,19.2498,27-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.2903,19.0974,19.2903,28-Apr-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.3889,19.195,19.3889,02-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.384,19.1902,19.384,03-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.4738,19.2791,19.4738,04-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.2969,19.1039,19.2969,05-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.3481,19.1546,19.3481,08-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.3901,19.1962,19.3901,09-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.4955,19.3005,19.4955,10-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.5085,19.3134,19.5085,11-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.3923,19.1984,19.3923,12-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.5646,19.369,19.5646,15-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.6365,19.4401,19.6365,16-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.5704,19.3747,19.5704,17-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.2717,19.079,19.2717,18-May-2017
120825,Escorts High Yield Equity Plan - Dividend Option-Direct Plan,19.2156,19.0234,19.2156,19-May-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.5186,33.1834,33.5186,01-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.2883,32.9554,33.2883,02-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.3836,33.0498,33.3836,03-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.4691,33.1344,33.4691,06-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.4783,33.1435,33.4783,07-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.4683,33.1336,33.4683,08-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.3516,33.0181,33.3516,09-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.3806,33.0468,33.3806,10-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.6443,33.3079,33.6443,14-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.6759,33.3391,33.6759,15-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,34.1578,33.8162,34.1578,16-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,34.0302,33.6899,34.0302,17-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,34.0669,33.7262,34.0669,20-Mar-2017
104513,Escorts High Yield Equity Plan - Growth Option,33.9685,33.6288,33.9685,21-Mar-2017
